YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2000-06-16,15:00,28.4,256.8,1162,1323,909,0,8,892,0,15,124,0,8,732,10,682,16,134,10,905,10,875,16,137,10,-9900,99,-9900,99,-9900,99,1.8,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,16:00,40.8,267.7,1000,1323,764,0,8,855,0,15,117,0,8,757,10,838,16,124,10,757,10,838,16,124,10,-9900,99,-9900,99,-9900,99,1.8,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,17:00,53.2,275.7,790,1323,580,0,8,793,0,15,106,0,8,568,10,776,16,105,10,568,10,776,16,105,10,-9900,99,-9900,99,-9900,99,1.8,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,18:00,65.6,282.9,547,1323,360,0,8,529,0,15,141,0,8,354,10,664,16,79,10,354,10,664,16,79,10,-9900,99,-9900,99,-9900,99,1.9,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,19:00,77.5,290.0,286,1323,132,0,8,244,0,15,79,0,8,146,10,441,16,51,10,146,10,441,16,51,10,-9900,99,-9900,99,-9900,99,1.9,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,20:00,86.8,296.3,48,849,11,1,8,75,1,15,6,1,8,14,10,62,16,10,10,14,10,62,16,10,10,-9900,99,-9900,99,-9900,99,1.9,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-16,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,2,0.106,2,0.117,2,0.315,1,0.18,0
2000-06-17,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.105,2,0.117,2,0.308,1,0.18,0
2000-06-17,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.105,2,0.117,2,0.308,1,0.18,0
2000-06-17,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,2,0.105,2,0.117,2,0.308,1,0.18,0
2000-06-17,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,2,0.105,2,0.117,2,0.308,1,0.18,0
2000-06-17,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.1,2,0.105,2,0.117,2,0.308,1,0.18,0
2000-06-17,6:00,86.5,63.9,54,893,10,0,8,57,0,15,6,0,8,18,10,105,16,11,10,19,10,124,16,11,10,-9900,99,-9900,99,-9900,99,2.1,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,7:00,77.0,70.3,296,1323,168,0,8,423,0,15,73,0,8,140,10,415,16,47,10,162,10,537,16,42,10,-9900,99,-9900,99,-9900,99,2.2,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,8:00,65.1,77.4,556,1323,335,0,8,469,0,15,137,0,8,354,10,655,16,78,10,371,10,731,16,64,10,-9900,99,-9900,99,-9900,99,2.2,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,9:00,52.8,84.5,799,1323,564,0,8,703,0,15,138,0,8,501,10,663,16,101,10,582,10,826,16,83,10,-9900,99,-9900,99,-9900,99,2.2,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,10:00,40.3,92.6,1008,1323,736,0,8,759,0,15,157,0,8,724,11,820,16,99,11,767,10,878,16,98,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,11:00,27.9,103.7,1167,1323,887,0,8,804,0,15,176,0,8,869,10,863,16,108,10,910,10,909,16,108,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,12:00,16.5,125.6,1267,1323,997,0,8,901,0,15,133,0,8,777,10,526,16,272,10,999,10,924,16,114,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,13:00,10.7,181.2,1300,1323,1029,0,8,909,0,15,136,0,8,929,10,736,16,206,10,1029,10,929,16,116,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,14:00,16.9,235.6,1264,1323,1001,0,8,909,0,15,131,0,8,855,10,593,16,289,10,997,10,924,16,114,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,15:00,28.3,256.8,1162,1323,910,0,8,891,0,15,126,0,8,809,10,627,16,259,10,906,10,908,16,108,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,16:00,40.7,267.7,1001,1323,743,0,8,774,0,15,156,0,8,630,10,594,16,180,10,761,10,877,16,98,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,17:00,53.2,275.7,791,1323,569,0,8,760,0,15,114,0,8,543,10,636,16,163,10,575,10,823,16,83,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,18:00,65.5,282.9,548,1323,368,0,8,557,0,15,137,0,8,340,10,574,16,102,10,363,10,725,16,63,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,19:00,77.4,290.0,287,1323,134,0,8,250,0,15,80,0,8,146,10,166,16,110,10,155,10,526,16,41,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,20:00,86.7,296.3,49,849,11,1,8,78,1,15,6,1,8,14,10,21,16,13,10,16,10,112,16,10,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-17,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.077,2,0.308,1,0.18,0
2000-06-18,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.077,2,0.303,1,0.18,0
2000-06-18,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.077,2,0.303,1,0.18,0
2000-06-18,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.077,2,0.303,1,0.18,0
2000-06-18,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.077,2,0.303,1,0.18,0
2000-06-18,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.077,2,0.303,1,0.18,0
2000-06-18,6:00,86.6,63.9,54,893,7,0,8,8,0,15,7,0,8,19,10,16,16,18,10,19,10,137,16,11,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,7:00,77.1,70.2,295,1323,111,0,8,105,0,15,87,0,8,81,10,78,16,64,10,163,10,553,16,40,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,8:00,65.1,77.3,556,1323,382,0,8,590,0,15,133,0,8,245,10,47,16,226,10,372,10,742,16,60,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,9:00,52.8,84.5,798,1323,582,0,8,784,0,15,108,0,8,386,10,412,16,137,10,582,10,834,16,79,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,10:00,40.3,92.5,1007,1323,771,0,8,859,0,15,116,0,8,643,10,598,16,188,10,767,10,885,16,93,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,11:00,27.9,103.6,1166,1323,902,0,8,872,0,15,132,0,8,578,10,333,16,284,10,909,10,915,16,103,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,12:00,16.6,125.4,1266,1323,1004,0,8,855,0,15,184,0,8,894,10,808,16,120,10,999,10,930,16,108,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,13:00,10.7,181.0,1300,1323,916,0,8,532,0,15,393,0,8,902,10,624,16,288,10,1029,10,935,16,110,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,14:00,16.8,235.5,1264,1323,1002,0,8,853,0,15,186,0,8,1002,10,829,16,209,10,998,10,931,16,108,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,15:00,28.3,256.8,1163,1323,909,0,8,891,0,15,125,0,8,536,10,328,16,248,10,907,10,915,16,102,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,16:00,40.6,267.7,1002,1323,765,0,8,821,0,15,142,0,8,482,10,429,16,157,10,763,10,885,16,93,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,17:00,53.1,275.7,792,1323,537,0,8,607,0,15,173,0,8,429,10,519,16,119,10,577,10,833,16,78,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,18:00,65.4,282.9,549,1323,374,0,8,463,0,15,182,0,8,297,10,473,16,101,10,366,10,739,16,60,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,19:00,77.4,290.0,288,1323,26,0,8,0,0,15,26,0,8,97,10,169,16,60,10,158,10,546,16,39,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,20:00,86.7,296.2,49,849,2,1,8,0,1,15,2,1,8,13,10,30,16,11,10,17,10,127,16,10,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-18,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.069,2,0.303,1,0.18,0
2000-06-19,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.069,2,0.304,1,0.18,0
2000-06-19,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.069,2,0.304,1,0.18,0
2000-06-19,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.069,2,0.304,1,0.18,0
2000-06-19,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.304,1,0.18,0
2000-06-19,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.069,2,0.304,1,0.18,0
2000-06-19,6:00,86.6,63.8,53,893,10,0,8,60,0,15,6,0,8,21,10,89,16,16,10,20,10,174,16,10,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,7:00,77.1,70.2,294,1323,171,0,8,467,0,15,67,0,8,156,10,453,16,55,10,167,10,597,16,34,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,8:00,65.2,77.3,555,1323,381,0,8,693,0,15,89,0,8,311,10,478,16,110,10,377,10,774,16,52,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,9:00,52.8,84.4,798,1323,584,0,8,792,0,15,105,0,8,456,10,585,16,103,10,586,10,859,16,68,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,10:00,40.3,92.5,1006,1323,770,0,8,709,0,15,229,0,8,695,10,689,16,171,10,770,10,906,16,81,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,11:00,28.0,103.5,1166,1323,504,0,8,153,0,15,369,0,8,600,10,450,16,203,10,912,10,933,16,89,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,12:00,16.6,125.3,1266,1323,996,0,8,799,0,15,230,0,8,744,10,506,16,260,10,1001,10,947,16,94,10,-9900,99,-9900,99,-9900,99,2.5,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,13:00,10.7,180.7,1300,1323,939,0,8,593,0,15,356,0,8,844,10,704,16,152,10,1030,10,950,16,96,10,-9900,99,-9900,99,-9900,99,2.5,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,14:00,16.8,235.4,1265,1323,783,0,8,428,0,15,373,0,8,972,10,807,16,201,10,998,10,945,16,94,10,-9900,99,-9900,99,-9900,99,2.6,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,15:00,28.2,256.8,1163,1323,805,0,8,503,0,15,362,0,8,680,10,534,16,211,10,907,10,930,16,89,10,-9900,99,-9900,99,-9900,99,2.6,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,16:00,40.6,267.7,1002,1323,435,0,8,112,0,15,350,0,8,717,10,599,16,264,10,763,10,901,16,80,10,-9900,99,-9900,99,-9900,99,2.7,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,17:00,53.1,275.7,793,1323,581,0,8,618,0,15,210,0,8,432,10,167,16,332,10,579,10,853,16,68,10,-9900,99,-9900,99,-9900,99,2.8,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,18:00,65.4,282.8,550,1323,375,0,8,688,0,15,89,0,8,320,10,540,16,96,10,370,10,766,16,52,10,-9900,99,-9900,99,-9900,99,2.8,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,19:00,77.3,290.0,289,1323,154,0,8,383,0,15,70,0,8,155,10,279,16,94,10,162,10,587,16,34,10,-9900,99,-9900,99,-9900,99,2.9,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,20:00,86.7,296.3,50,871,14,1,8,121,1,15,7,1,8,20,10,119,16,14,10,18,10,164,16,9,10,-9900,99,-9900,99,-9900,99,3.0,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-19,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.1,2,0.105,2,0.051,2,0.304,1,0.18,0
2000-06-20,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,2,0.105,2,0.051,2,0.300,1,0.18,0
2000-06-20,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.9,2,0.105,2,0.051,2,0.300,1,0.18,0
2000-06-20,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.8,2,0.105,2,0.051,2,0.300,1,0.18,0
2000-06-20,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.7,2,0.105,2,0.051,2,0.300,1,0.18,0
2000-06-20,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.6,2,0.105,2,0.051,2,0.300,1,0.18,0
2000-06-20,6:00,86.6,63.8,53,893,9,0,8,49,0,15,6,0,8,12,10,5,16,12,10,13,10,16,16,12,10,-9900,99,-9900,99,-9900,99,2.5,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,7:00,77.2,70.1,294,1322,161,0,8,412,0,15,69,0,8,112,10,144,16,80,10,131,10,280,16,69,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,8:00,65.2,77.3,554,1322,342,0,8,490,0,15,136,0,8,267,10,189,16,188,10,331,10,516,16,115,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,9:00,52.9,84.4,797,1322,586,0,8,729,0,15,146,0,8,451,10,314,16,262,10,546,10,649,16,155,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,10:00,40.4,92.4,1005,1322,737,0,8,747,0,15,168,0,8,587,10,457,16,240,10,737,10,727,16,185,10,-9900,99,-9900,99,-9900,99,2.2,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,11:00,28.0,103.5,1165,1322,889,0,8,837,0,15,150,0,8,693,10,318,16,413,10,886,10,773,16,204,10,-9900,99,-9900,99,-9900,99,2.1,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,12:00,16.6,125.1,1266,1322,958,0,8,696,0,15,291,0,8,892,10,528,16,387,10,976,10,795,16,216,10,-9900,99,-9900,99,-9900,99,2.2,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,13:00,10.7,180.5,1299,1322,179,0,8,13,0,15,166,0,8,559,10,194,16,368,10,1006,10,800,16,219,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,14:00,16.8,235.3,1265,1322,175,0,8,5,0,15,170,0,8,283,10,0,16,283,10,972,10,791,16,215,10,-9900,99,-9900,99,-9900,99,2.5,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,15:00,28.2,256.7,1163,1322,693,0,8,325,0,15,407,0,8,419,24,156,27,282,24,878,10,766,16,204,10,-9900,99,-9900,99,-9900,99,2.7,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,16:00,40.6,267.7,1003,1322,584,0,8,335,0,15,330,0,8,500,24,283,27,285,24,729,10,719,16,184,10,-9900,99,-9900,99,-9900,99,2.8,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,17:00,53.0,275.7,794,1322,388,0,8,170,0,15,286,0,8,443,10,250,16,293,10,539,10,641,16,155,10,-9900,99,-9900,99,-9900,99,2.9,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,18:00,65.4,282.8,551,1322,144,0,8,0,0,15,144,0,8,252,10,62,16,227,10,326,10,508,16,115,10,-9900,99,-9900,99,-9900,99,3.1,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,19:00,77.3,290.0,290,1322,132,0,8,121,0,15,105,0,8,81,10,50,16,70,10,128,10,273,16,68,10,-9900,99,-9900,99,-9900,99,3.2,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,20:00,86.7,296.3,51,871,11,1,8,38,1,15,9,1,8,13,10,5,16,13,10,13,10,15,16,12,10,-9900,99,-9900,99,-9900,99,3.4,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.5,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.7,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.8,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-20,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.7,2,0.105,2,0.222,2,0.300,1,0.18,0
2000-06-21,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.5,2,0.105,2,0.222,2,0.301,1,0.18,0
2000-06-21,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.4,2,0.105,2,0.222,2,0.301,1,0.18,0
2000-06-21,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.3,2,0.105,2,0.222,2,0.301,1,0.18,0
2000-06-21,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.2,2,0.105,2,0.222,2,0.301,1,0.18,0
2000-06-21,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,3.0,2,0.105,2,0.222,2,0.301,1,0.18,0
2000-06-21,6:00,86.6,63.8,52,871,9,0,8,56,0,15,6,0,8,14,10,47,16,12,10,15,10,51,16,12,10,-9900,99,-9900,99,-9900,99,2.9,2,0.105,2,0.138,2,0.301,1,0.18,0
2000-06-21,7:00,77.2,70.1,293,1322,167,0,8,454,0,15,66,0,8,137,10,332,16,64,10,145,10,403,16,56,10,-9900,99,-9900,99,-9900,99,2.8,2,0.105,2,0.138,2,0.301,1,0.18,0
2000-06-21,8:00,65.2,77.2,553,1322,379,0,8,691,0,15,89,0,8,312,10,477,16,112,10,350,10,626,16,88,10,-9900,99,-9900,99,-9900,99,2.7,2,0.105,2,0.138,2,0.301,1,0.18,0
2000-06-21,9:00,52.9,84.4,796,1322,585,0,8,797,0,15,104,0,8,562,10,742,16,116,10,562,10,742,16,116,10,-9900,99,-9900,99,-9900,99,2.5,2,0.105,2,0.138,2,0.301,1,0.18,0
2000-06-21,10:00,40.4,92.4,1004,1322,765,0,8,852,0,15,116,0,8,667,10,622,16,195,10,751,10,809,16,137,10,-9900,99,-9900,99,-9900,99,2.4,2,0.105,2,0.138,2,0.301,1,0.18,0
2000-06-21,11:00,28.1,103.4,1165,1322,912,0,8,892,0,15,125,0,8,828,10,654,16,253,10,897,10,848,16,151,10,-9900,99,-9900,99,-9900,99,2.3,2,0.105,2,0.138,2,0.301,1,0.18,0
